          194          509       483000    12.00000000000000     
  0.579510387315097D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.579823002520784D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.580132282299309D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.580438277777216D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.580741039538129D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.581040617631108D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.581337061578931D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.581630420386270D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.581920742547801D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.582208076056216D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.582492468410158D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.582773966622071D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.583052617225974D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.583328466285153D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.583601559399774D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.583871941714422D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.584139657925566D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.584404752288944D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.584667268626881D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.584927250335533D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.585184740392060D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.585439781361730D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.585692415404959D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.585942684284276D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.586190629371229D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.586436291653223D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.586679711740297D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.586920929871836D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.587159985923224D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.587396919412433D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.587631769506560D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.587864575028298D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.588095374462354D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.588324205961815D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.588551107354449D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.588776116148961D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.588999269541197D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.589220604420286D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.589440157374742D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.589657964698514D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.589874062396981D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.590088486192908D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.590301271532349D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.590512453590509D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.590722067277556D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.590930147244392D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
  0.591136727888384D+01 -0.666666666759630D-03  0.100000000000000D+01  0.000000000000000D+00
