         194         509           0   12.000000000000000     
  0.587396919412433D+01  0.000000000000000D+00  0.000000000000000D+00
  0.587631769506560D+01  0.000000000000000D+00  0.000000000000000D+00
  0.587864575028298D+01  0.000000000000000D+00  0.000000000000000D+00
  0.588095374462354D+01  0.000000000000000D+00  0.000000000000000D+00
  0.588324205961815D+01  0.000000000000000D+00  0.000000000000000D+00
  0.588551107354449D+01  0.000000000000000D+00  0.000000000000000D+00
  0.588776116148961D+01  0.000000000000000D+00  0.000000000000000D+00
  0.588999269541197D+01  0.000000000000000D+00  0.000000000000000D+00
  0.589220604420286D+01  0.000000000000000D+00  0.000000000000000D+00
  0.589440157374742D+01  0.000000000000000D+00  0.000000000000000D+00
  0.589657964698514D+01  0.000000000000000D+00  0.000000000000000D+00
  0.589874062396981D+01  0.000000000000000D+00  0.000000000000000D+00
  0.590088486192908D+01  0.000000000000000D+00  0.000000000000000D+00
  0.590301271532349D+01  0.000000000000000D+00  0.000000000000000D+00
  0.590512453590509D+01  0.000000000000000D+00  0.000000000000000D+00
  0.590722067277556D+01  0.000000000000000D+00  0.000000000000000D+00
  0.590930147244392D+01  0.000000000000000D+00  0.000000000000000D+00
  0.591136727888384D+01  0.000000000000000D+00  0.000000000000000D+00
  0.591341843359048D+01  0.000000000000000D+00  0.000000000000000D+00
  0.591545527563694D+01  0.000000000000000D+00  0.000000000000000D+00
  0.591747814173032D+01  0.000000000000000D+00  0.000000000000000D+00
  0.591948736626737D+01  0.000000000000000D+00  0.000000000000000D+00
  0.592148328138978D+01  0.000000000000000D+00  0.000000000000000D+00
  0.592346621703910D+01  0.000000000000000D+00  0.000000000000000D+00
  0.592543650101124D+01  0.000000000000000D+00  0.000000000000000D+00
  0.592739445901069D+01  0.000000000000000D+00  0.000000000000000D+00
  0.592934041470436D+01  0.000000000000000D+00  0.000000000000000D+00
  0.593127468977506D+01  0.000000000000000D+00  0.000000000000000D+00
  0.593319760397471D+01  0.000000000000000D+00  0.000000000000000D+00
  0.593510947517718D+01  0.000000000000000D+00  0.000000000000000D+00
  0.593701061943085D+01  0.000000000000000D+00  0.000000000000000D+00
  0.593890135101081D+01  0.000000000000000D+00  0.000000000000000D+00
  0.594078198247090D+01  0.000000000000000D+00  0.000000000000000D+00
  0.594265282469527D+01  0.000000000000000D+00  0.000000000000000D+00
  0.594451418694987D+01  0.000000000000000D+00  0.000000000000000D+00
  0.594636637693352D+01  0.000000000000000D+00  0.000000000000000D+00
  0.594820970082877D+01  0.000000000000000D+00  0.000000000000000D+00
  0.595004446335254D+01  0.000000000000000D+00  0.000000000000000D+00
  0.595187096780650D+01  0.000000000000000D+00  0.000000000000000D+00
  0.595368951612717D+01  0.000000000000000D+00  0.000000000000000D+00
  0.595550040893587D+01  0.000000000000000D+00  0.000000000000000D+00
  0.595730394558838D+01  0.000000000000000D+00  0.000000000000000D+00
  0.595910042422447D+01  0.000000000000000D+00  0.000000000000000D+00
  0.596089014181713D+01  0.000000000000000D+00  0.000000000000000D+00
  0.596267339422174D+01  0.000000000000000D+00  0.000000000000000D+00
