          194          509       483000    12.00000000000000     
  0.563105570257703D+01  0.000000000000000D+00  0.000000000000000D+00
  0.563606915043370D+01  0.000000000000000D+00  0.000000000000000D+00
  0.564102243746404D+01  0.000000000000000D+00  0.000000000000000D+00
  0.564591638248802D+01  0.000000000000000D+00  0.000000000000000D+00
  0.565075179451585D+01  0.000000000000000D+00  0.000000000000000D+00
  0.565552947288176D+01  0.000000000000000D+00  0.000000000000000D+00
  0.566025020737610D+01  0.000000000000000D+00  0.000000000000000D+00
  0.566491477837595D+01  0.000000000000000D+00  0.000000000000000D+00
  0.566952395697407D+01  0.000000000000000D+00  0.000000000000000D+00
  0.567407850510640D+01  0.000000000000000D+00  0.000000000000000D+00
  0.567857917567800D+01  0.000000000000000D+00  0.000000000000000D+00
  0.568302671268752D+01  0.000000000000000D+00  0.000000000000000D+00
  0.568742185135019D+01  0.000000000000000D+00  0.000000000000000D+00
  0.569176531821934D+01  0.000000000000000D+00  0.000000000000000D+00
  0.569605783130654D+01  0.000000000000000D+00  0.000000000000000D+00
  0.570030010020024D+01  0.000000000000000D+00  0.000000000000000D+00
  0.570449282618314D+01  0.000000000000000D+00  0.000000000000000D+00
  0.570863670234805D+01  0.000000000000000D+00  0.000000000000000D+00
  0.571273241371252D+01  0.000000000000000D+00  0.000000000000000D+00
  0.571678063733203D+01  0.000000000000000D+00  0.000000000000000D+00
  0.572078204241195D+01  0.000000000000000D+00  0.000000000000000D+00
  0.572473729041815D+01  0.000000000000000D+00  0.000000000000000D+00
  0.572864703518634D+01  0.000000000000000D+00  0.000000000000000D+00
  0.573251192303019D+01  0.000000000000000D+00  0.000000000000000D+00
  0.573633259284812D+01  0.000000000000000D+00  0.000000000000000D+00
  0.574010967622893D+01  0.000000000000000D+00  0.000000000000000D+00
  0.574384379755623D+01  0.000000000000000D+00  0.000000000000000D+00
  0.574753557411166D+01  0.000000000000000D+00  0.000000000000000D+00
  0.575118561617687D+01  0.000000000000000D+00  0.000000000000000D+00
  0.575479452713449D+01  0.000000000000000D+00  0.000000000000000D+00
  0.575836290356780D+01  0.000000000000000D+00  0.000000000000000D+00
  0.576189133535941D+01  0.000000000000000D+00  0.000000000000000D+00
  0.576538040578873D+01  0.000000000000000D+00  0.000000000000000D+00
  0.576883069162841D+01  0.000000000000000D+00  0.000000000000000D+00
  0.577224276323967D+01  0.000000000000000D+00  0.000000000000000D+00
  0.577561718466662D+01  0.000000000000000D+00  0.000000000000000D+00
  0.577895451372946D+01  0.000000000000000D+00  0.000000000000000D+00
  0.578225530211672D+01  0.000000000000000D+00  0.000000000000000D+00
  0.578552009547644D+01  0.000000000000000D+00  0.000000000000000D+00
  0.578874943350639D+01  0.000000000000000D+00  0.000000000000000D+00
  0.579194385004327D+01  0.000000000000000D+00  0.000000000000000D+00
  0.579510387315097D+01  0.000000000000000D+00  0.000000000000000D+00
  0.579823002520784D+01  0.000000000000000D+00  0.000000000000000D+00
  0.580132282299309D+01  0.000000000000000D+00  0.000000000000000D+00
  0.580438277777216D+01  0.000000000000000D+00  0.000000000000000D+00
  0.580741039538129D+01  0.000000000000000D+00  0.000000000000000D+00
  0.581040617631108D+01  0.000000000000000D+00  0.000000000000000D+00
  0.581337061578931D+01  0.000000000000000D+00  0.000000000000000D+00
  0.581630420386270D+01  0.000000000000000D+00  0.000000000000000D+00
  0.581920742547801D+01  0.000000000000000D+00  0.000000000000000D+00
  0.582208076056216D+01  0.000000000000000D+00  0.000000000000000D+00
  0.582492468410158D+01  0.000000000000000D+00  0.000000000000000D+00
  0.582773966622071D+01  0.000000000000000D+00  0.000000000000000D+00
  0.583052617225974D+01  0.000000000000000D+00  0.000000000000000D+00
  0.583328466285153D+01  0.000000000000000D+00  0.000000000000000D+00
  0.583601559399774D+01  0.000000000000000D+00  0.000000000000000D+00
  0.583871941714422D+01  0.000000000000000D+00  0.000000000000000D+00
  0.584139657925566D+01  0.000000000000000D+00  0.000000000000000D+00
  0.584404752288944D+01  0.000000000000000D+00  0.000000000000000D+00
  0.584667268626881D+01  0.000000000000000D+00  0.000000000000000D+00
  0.584927250335533D+01  0.000000000000000D+00  0.000000000000000D+00
  0.585184740392060D+01  0.000000000000000D+00  0.000000000000000D+00
  0.585439781361730D+01  0.000000000000000D+00  0.000000000000000D+00
  0.585692415404959D+01  0.000000000000000D+00  0.000000000000000D+00
  0.585942684284276D+01  0.000000000000000D+00  0.000000000000000D+00
  0.586190629371229D+01  0.000000000000000D+00  0.000000000000000D+00
  0.586436291653223D+01  0.000000000000000D+00  0.000000000000000D+00
  0.586679711740297D+01  0.000000000000000D+00  0.000000000000000D+00
  0.586920929871836D+01  0.000000000000000D+00  0.000000000000000D+00
  0.587159985923224D+01  0.000000000000000D+00  0.000000000000000D+00
  0.587396919412433D+01  0.000000000000000D+00  0.000000000000000D+00
  0.587631769506560D+01  0.000000000000000D+00  0.000000000000000D+00
  0.587864575028298D+01  0.000000000000000D+00  0.000000000000000D+00
  0.588095374462354D+01  0.000000000000000D+00  0.000000000000000D+00
  0.588324205961815D+01  0.000000000000000D+00  0.000000000000000D+00
  0.588551107354449D+01  0.000000000000000D+00  0.000000000000000D+00
  0.588776116148961D+01  0.000000000000000D+00  0.000000000000000D+00
  0.588999269541197D+01  0.000000000000000D+00  0.000000000000000D+00
  0.589220604420286D+01  0.000000000000000D+00  0.000000000000000D+00
  0.589440157374742D+01  0.000000000000000D+00  0.000000000000000D+00
  0.589657964698514D+01  0.000000000000000D+00  0.000000000000000D+00
  0.589874062396981D+01  0.000000000000000D+00  0.000000000000000D+00
  0.590088486192908D+01  0.000000000000000D+00  0.000000000000000D+00
  0.590301271532349D+01  0.000000000000000D+00  0.000000000000000D+00
  0.590512453590509D+01  0.000000000000000D+00  0.000000000000000D+00
  0.590722067277556D+01  0.000000000000000D+00  0.000000000000000D+00
  0.590930147244392D+01  0.000000000000000D+00  0.000000000000000D+00
  0.591136727888384D+01  0.000000000000000D+00  0.000000000000000D+00
  0.591341843359048D+01  0.000000000000000D+00  0.000000000000000D+00
  0.591545527563694D+01  0.000000000000000D+00  0.000000000000000D+00
  0.591747814173032D+01  0.000000000000000D+00  0.000000000000000D+00
  0.591948736626737D+01  0.000000000000000D+00  0.000000000000000D+00
  0.592148328138978D+01  0.000000000000000D+00  0.000000000000000D+00
  0.592346621703910D+01  0.000000000000000D+00  0.000000000000000D+00
  0.592543650101124D+01  0.000000000000000D+00  0.000000000000000D+00
  0.592739445901069D+01  0.000000000000000D+00  0.000000000000000D+00
  0.592934041470436D+01  0.000000000000000D+00  0.000000000000000D+00
  0.593127468977506D+01  0.000000000000000D+00  0.000000000000000D+00
  0.593319760397471D+01  0.000000000000000D+00  0.000000000000000D+00
  0.593510947517718D+01  0.000000000000000D+00  0.000000000000000D+00
  0.593701061943085D+01  0.000000000000000D+00  0.000000000000000D+00
  0.593890135101081D+01  0.000000000000000D+00  0.000000000000000D+00
  0.594078198247090D+01  0.000000000000000D+00  0.000000000000000D+00
  0.594265282469527D+01  0.000000000000000D+00  0.000000000000000D+00
  0.594451418694987D+01  0.000000000000000D+00  0.000000000000000D+00
  0.594636637693352D+01  0.000000000000000D+00  0.000000000000000D+00
  0.594820970082877D+01  0.000000000000000D+00  0.000000000000000D+00
  0.595004446335254D+01  0.000000000000000D+00  0.000000000000000D+00
  0.595187096780650D+01  0.000000000000000D+00  0.000000000000000D+00
  0.595368951612717D+01  0.000000000000000D+00  0.000000000000000D+00
  0.595550040893587D+01  0.000000000000000D+00  0.000000000000000D+00
  0.595730394558838D+01  0.000000000000000D+00  0.000000000000000D+00
  0.595910042422447D+01  0.000000000000000D+00  0.000000000000000D+00
  0.596089014181713D+01  0.000000000000000D+00  0.000000000000000D+00
  0.596267339422174D+01  0.000000000000000D+00  0.000000000000000D+00
  0.596445047622488D+01  0.000000000000000D+00  0.000000000000000D+00
  0.596622168159313D+01  0.000000000000000D+00  0.000000000000000D+00
  0.596798730312163D+01  0.000000000000000D+00  0.000000000000000D+00
  0.596974763268244D+01  0.000000000000000D+00  0.000000000000000D+00
  0.597150296127282D+01  0.000000000000000D+00  0.000000000000000D+00
  0.597325357906333D+01  0.000000000000000D+00  0.000000000000000D+00
  0.597499977544580D+01  0.000000000000000D+00  0.000000000000000D+00
  0.597674183908117D+01  0.000000000000000D+00  0.000000000000000D+00
  0.597848005794717D+01  0.000000000000000D+00  0.000000000000000D+00
  0.598021471938599D+01  0.000000000000000D+00  0.000000000000000D+00
  0.598194611015174D+01  0.000000000000000D+00  0.000000000000000D+00
  0.598367451645784D+01  0.000000000000000D+00  0.000000000000000D+00
  0.598540022402439D+01  0.000000000000000D+00  0.000000000000000D+00
  0.598712351812534D+01  0.000000000000000D+00  0.000000000000000D+00
  0.598884468363568D+01  0.000000000000000D+00  0.000000000000000D+00
  0.599056400507852D+01  0.000000000000000D+00  0.000000000000000D+00
  0.599228176667214D+01  0.000000000000000D+00  0.000000000000000D+00
  0.599399825237697D+01  0.000000000000000D+00  0.000000000000000D+00
  0.599571374594249D+01  0.000000000000000D+00  0.000000000000000D+00
  0.599742853095422D+01  0.000000000000000D+00  0.000000000000000D+00
  0.599914289088052D+01  0.000000000000000D+00  0.000000000000000D+00
  0.600085710911948D+01  0.000000000000000D+00  0.000000000000000D+00
  0.600257146904578D+01  0.000000000000000D+00  0.000000000000000D+00
  0.600428625405751D+01  0.000000000000000D+00  0.000000000000000D+00
  0.600600174762303D+01  0.000000000000000D+00  0.000000000000000D+00
  0.600771823332786D+01  0.000000000000000D+00  0.000000000000000D+00
  0.600943599492148D+01  0.000000000000000D+00  0.000000000000000D+00
  0.601115531636432D+01  0.000000000000000D+00  0.000000000000000D+00
  0.601287648187466D+01  0.000000000000000D+00  0.000000000000000D+00
  0.601459977597561D+01  0.000000000000000D+00  0.000000000000000D+00
  0.601632548354216D+01  0.000000000000000D+00  0.000000000000000D+00
  0.601805388984826D+01  0.000000000000000D+00  0.000000000000000D+00
  0.601978528061401D+01  0.000000000000000D+00  0.000000000000000D+00
  0.602151994205283D+01  0.000000000000000D+00  0.000000000000000D+00
  0.602325816091883D+01  0.000000000000000D+00  0.000000000000000D+00
  0.602500022455420D+01  0.000000000000000D+00  0.000000000000000D+00
  0.602674642093667D+01  0.000000000000000D+00  0.000000000000000D+00
  0.602849703872718D+01  0.000000000000000D+00  0.000000000000000D+00
  0.603025236731756D+01  0.000000000000000D+00  0.000000000000000D+00
  0.603201269687837D+01  0.000000000000000D+00  0.000000000000000D+00
  0.603377831840687D+01  0.000000000000000D+00  0.000000000000000D+00
  0.603554952377512D+01  0.000000000000000D+00  0.000000000000000D+00
  0.603732660577826D+01  0.000000000000000D+00  0.000000000000000D+00
  0.603910985818287D+01  0.000000000000000D+00  0.000000000000000D+00
  0.604089957577553D+01  0.000000000000000D+00  0.000000000000000D+00
  0.604269605441162D+01  0.000000000000000D+00  0.000000000000000D+00
  0.604449959106413D+01  0.000000000000000D+00  0.000000000000000D+00
  0.604631048387283D+01  0.000000000000000D+00  0.000000000000000D+00
  0.604812903219350D+01  0.000000000000000D+00  0.000000000000000D+00
  0.604995553664746D+01  0.000000000000000D+00  0.000000000000000D+00
  0.605179029917123D+01  0.000000000000000D+00  0.000000000000000D+00
  0.605363362306648D+01  0.000000000000000D+00  0.000000000000000D+00
  0.605548581305013D+01  0.000000000000000D+00  0.000000000000000D+00
  0.605734717530473D+01  0.000000000000000D+00  0.000000000000000D+00
  0.605921801752910D+01  0.000000000000000D+00  0.000000000000000D+00
  0.606109864898919D+01  0.000000000000000D+00  0.000000000000000D+00
  0.606298938056915D+01  0.000000000000000D+00  0.000000000000000D+00
  0.606489052482282D+01  0.000000000000000D+00  0.000000000000000D+00
  0.606680239602529D+01  0.000000000000000D+00  0.000000000000000D+00
  0.606872531022494D+01  0.000000000000000D+00  0.000000000000000D+00
  0.607065958529564D+01  0.000000000000000D+00  0.000000000000000D+00
  0.607260554098931D+01  0.000000000000000D+00  0.000000000000000D+00
  0.607456349898876D+01  0.000000000000000D+00  0.000000000000000D+00
  0.607653378296090D+01  0.000000000000000D+00  0.000000000000000D+00
  0.607851671861022D+01  0.000000000000000D+00  0.000000000000000D+00
  0.608051263373263D+01  0.000000000000000D+00  0.000000000000000D+00
  0.608252185826968D+01  0.000000000000000D+00  0.000000000000000D+00
  0.608454472436306D+01  0.000000000000000D+00  0.000000000000000D+00
  0.608658156640952D+01  0.000000000000000D+00  0.000000000000000D+00
  0.608863272111616D+01  0.000000000000000D+00  0.000000000000000D+00
  0.609069852755608D+01  0.000000000000000D+00  0.000000000000000D+00
  0.609277932722444D+01  0.000000000000000D+00  0.000000000000000D+00
  0.609487546409491D+01  0.000000000000000D+00  0.000000000000000D+00
  0.609698728467651D+01  0.000000000000000D+00  0.000000000000000D+00
  0.609911513807092D+01  0.000000000000000D+00  0.000000000000000D+00
  0.610125937603019D+01  0.000000000000000D+00  0.000000000000000D+00
  0.610342035301486D+01  0.000000000000000D+00  0.000000000000000D+00
  0.610559842625258D+01  0.000000000000000D+00  0.000000000000000D+00
  0.610779395579714D+01  0.000000000000000D+00  0.000000000000000D+00
  0.611000730458803D+01  0.000000000000000D+00  0.000000000000000D+00
